1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1411,0,0,3,0,4,4,822,0,0,6,0,0,4,564,1,2,2,5,0,2,3,9,10,1,1,2,6,544,2,5,0,5,1,1977.0,1411,0,1,4,2,633,1,3,3,0,11900,4,85.0,3,0,20,3,209.0,1,0,4,14,0,5,7,2,0,1,3,3,8,0,1,6,1386,0,192,1977,1977,2009
1134,924,0,3,0,4,4,319,0,5,6,0,0,2,416,0,2,2,5,259,4,3,0,0,1,0,1,6,396,2,1,3,1,5,1950.0,2058,1,4,1,4,1249,1,3,3,0,9600,4,60.0,3,0,75,4,0.0,3,0,4,17,0,5,6,1,0,1,1,4,8,0,1,8,735,0,0,1917,1950,2008
1575,626,0,4,0,4,0,0,0,6,6,0,0,2,697,1,2,2,5,0,2,2,9,10,1,1,2,6,432,2,2,3,2,1,1966.0,2201,0,1,4,7,1424,1,2,3,0,19690,1,69.0,0,0,80,3,0.0,3,0,8,7,236,7,6,2,738,5,0,2,8,0,1,8,697,0,586,1966,1966,2006
760,896,0,3,0,4,4,0,0,6,6,0,0,2,746,1,2,2,5,0,4,2,12,13,1,2,2,6,397,2,5,0,5,3,2003.0,1656,1,1,0,5,1255,1,2,3,0,6931,4,60.0,3,0,60,3,92.0,4,0,7,7,128,5,7,2,0,1,1,4,8,0,1,7,746,0,178,2003,2004,2008
1494,0,0,3,0,4,1,1443,0,2,6,1,0,2,39,1,2,2,5,0,4,2,12,13,1,2,2,6,514,2,5,2,5,1,1998.0,1494,0,1,0,2,1349,1,2,2,0,16196,4,69.0,2,0,20,3,0.0,3,0,8,20,25,5,7,2,0,1,1,4,8,0,1,5,1482,0,402,1998,1998,2007
888,676,0,3,0,4,4,0,0,6,6,0,0,2,650,1,2,2,5,0,4,3,6,6,1,1,2,6,476,2,5,3,5,1,1980.0,1564,1,1,4,5,796,1,3,3,0,8400,4,70.0,3,0,60,3,130.0,1,0,4,20,50,6,6,2,0,1,1,4,8,204,1,7,650,0,0,1980,1981,2010
981,0,0,3,0,4,4,282,35,0,3,1,0,4,664,1,2,2,5,40,4,3,9,10,0,1,1,6,576,2,5,3,5,5,1979.0,981,1,1,4,2,646,1,3,3,0,10530,0,69.0,0,0,20,3,0.0,3,0,3,12,312,5,6,2,0,1,3,4,8,0,1,5,981,0,0,1971,1971,2007
900,602,0,3,0,0,4,0,0,6,6,0,0,4,602,1,2,2,5,112,2,3,13,14,2,2,1,6,180,1,5,3,5,5,1923.0,1502,1,1,4,5,1013,1,2,3,0,10592,4,55.0,3,0,70,3,0.0,3,0,8,6,0,7,6,2,0,1,3,4,8,53,1,7,602,0,96,1923,1996,2007
1092,0,0,2,0,4,4,895,0,5,6,1,0,4,197,1,2,2,0,0,4,3,13,14,1,1,1,6,299,1,5,0,5,1,1957.0,1092,0,1,4,2,557,1,3,3,0,14850,4,69.0,0,0,20,3,0.0,3,0,5,12,0,5,5,2,0,1,1,4,8,122,1,6,1092,0,268,1957,1957,2006
848,672,0,3,0,4,4,182,0,5,6,0,0,4,611,1,2,2,5,56,4,3,12,12,0,0,1,6,281,1,5,3,5,5,1968.0,1520,0,1,0,0,682,1,3,0,0,4500,4,55.0,1,0,50,2,0.0,3,0,7,18,0,5,5,2,0,1,1,0,8,0,1,6,793,0,0,1932,2000,2009
1320,0,0,3,0,4,0,328,551,3,0,1,0,4,285,1,2,2,5,240,4,3,12,13,2,1,1,6,564,2,5,2,5,1,1966.0,1320,0,1,0,7,578,1,3,3,0,11777,4,96.0,0,0,80,3,97.0,1,0,5,19,68,6,5,2,0,1,1,0,8,0,1,6,1164,0,160,1966,1966,2006
1836,0,0,3,0,4,2,1039,0,2,6,1,0,0,797,1,2,2,5,0,4,2,8,8,1,2,2,6,862,3,5,0,5,1,2004.0,1836,0,1,0,2,1110,1,2,3,0,11362,4,107.0,0,0,20,3,42.0,4,0,3,16,185,5,8,2,0,1,1,4,8,0,1,7,1836,0,125,2004,2005,2009
964,925,0,4,1,4,4,0,0,6,6,0,0,4,925,0,1,2,1,264,4,1,13,14,1,1,1,6,308,1,5,3,5,5,1960.0,1889,1,1,4,4,1267,2,3,0,0,10120,4,60.0,0,0,190,4,0.0,3,0,1,17,0,4,7,0,0,1,3,4,8,0,1,9,925,0,0,1910,1950,2007
1130,0,0,2,0,4,4,821,0,5,6,1,0,4,299,1,2,2,5,0,4,3,11,12,1,0,1,6,720,2,5,3,5,5,1970.0,1130,0,1,0,2,1184,1,3,3,0,10800,4,60.0,3,0,30,3,0.0,3,0,6,17,0,6,5,2,0,1,3,4,8,0,1,5,1120,0,229,1920,1950,2006
1383,1015,0,3,0,4,4,719,0,2,6,1,0,2,660,1,2,2,5,0,4,2,12,13,1,2,2,6,834,3,5,0,5,1,1996.0,2398,1,1,0,5,525,1,2,3,0,11787,4,95.0,0,0,60,3,594.0,1,0,8,15,60,5,7,2,0,1,1,4,8,0,1,8,1379,0,239,1996,1997,2007
1096,895,0,3,0,4,2,297,557,5,3,0,0,4,0,1,2,2,5,19,4,3,8,8,1,1,1,6,432,2,1,3,5,5,1977.0,1991,1,1,4,0,1060,1,3,1,1,11275,0,69.0,0,0,50,3,480.0,1,0,3,6,0,7,6,2,0,1,1,4,8,0,1,7,854,0,0,1932,1950,2007
1838,0,0,2,0,4,0,1260,0,2,6,1,0,0,578,1,2,2,5,0,4,0,12,13,1,2,2,6,765,3,5,0,5,1,2006.0,1838,0,1,0,2,541,1,0,3,0,14601,4,85.0,3,0,20,3,584.0,1,0,3,23,68,5,9,2,0,1,3,4,8,0,1,8,1838,0,270,2006,2006,2009
663,689,0,4,0,4,4,371,0,0,6,0,0,4,292,1,2,2,5,0,4,3,6,6,0,1,1,6,299,1,5,0,5,1,1969.0,1352,1,1,4,5,1195,1,3,3,0,9364,0,80.0,3,0,60,3,143.0,4,0,3,19,36,7,6,2,0,1,1,4,8,0,1,7,663,0,379,1969,1969,2010
1720,0,0,3,0,4,4,919,0,2,6,1,0,2,801,1,2,2,5,154,4,2,12,13,1,2,2,6,527,2,5,0,5,1,1996.0,1720,0,1,0,2,749,1,2,3,0,10593,4,59.0,0,0,20,3,338.0,1,0,3,15,56,5,7,2,0,1,3,4,8,0,1,7,1720,0,240,1996,1996,2010
858,858,0,4,0,4,4,319,0,5,6,0,0,4,539,1,2,2,5,0,4,3,6,6,1,1,1,6,490,2,5,0,5,1,1962.0,1716,1,1,0,5,1352,1,3,3,0,9247,4,70.0,0,0,60,3,318.0,1,0,3,12,84,6,6,2,0,1,1,4,8,120,1,8,858,0,0,1962,1962,2008
999,0,0,3,0,4,4,588,0,0,6,1,0,4,411,1,2,2,5,0,2,3,6,10,0,1,1,6,264,1,5,3,5,5,1963.0,999,0,1,2,2,485,1,2,3,0,7758,0,69.0,0,0,20,3,0.0,3,0,3,19,132,7,5,2,0,1,1,4,8,0,1,6,999,0,0,1962,2001,2007
680,790,0,3,0,1,4,310,0,0,6,0,0,2,370,1,2,2,5,0,2,0,12,13,1,2,2,6,420,2,5,0,5,3,1993.0,1470,1,1,2,5,96,1,3,3,0,9765,0,69.0,1,0,60,3,68.0,1,480,4,8,63,8,6,2,0,1,1,4,8,0,1,6,680,0,232,1993,1993,2009
1132,0,0,2,0,4,4,1024,0,2,6,1,0,2,108,1,2,2,5,0,4,3,12,13,0,2,1,6,451,2,5,0,5,1,2005.0,1132,1,1,0,2,1021,1,2,3,0,7024,4,60.0,3,0,20,3,0.0,3,0,6,7,64,5,4,2,0,1,1,4,8,0,1,5,1132,0,252,2005,2005,2008
1163,511,0,4,0,4,2,0,0,6,6,0,0,2,1163,1,2,2,5,0,4,3,13,14,1,0,2,6,396,2,5,0,5,5,1955.0,1674,0,1,0,0,564,1,3,3,0,21780,4,66.0,3,0,50,3,0.0,3,0,7,7,36,7,6,0,0,1,1,4,8,144,1,8,1163,0,72,1918,1950,2008
1337,0,0,2,4,4,4,266,0,2,6,1,0,2,1139,1,2,2,5,0,4,2,8,8,0,2,2,6,511,2,5,0,5,1,1998.0,1337,0,1,0,2,1265,1,2,3,0,4060,4,34.0,3,0,120,2,0.0,3,0,8,12,68,5,6,2,0,1,1,0,0,0,1,5,1405,0,144,1998,1999,2008
1349,0,0,3,0,4,4,0,0,6,6,0,0,2,1349,1,2,2,5,0,4,3,12,13,0,2,2,6,539,2,5,3,5,1,2000.0,1349,0,1,0,2,743,1,3,3,0,8450,4,65.0,3,0,20,3,108.0,1,0,12,20,55,5,7,2,0,1,1,4,8,0,1,6,1349,0,120,2000,2001,2007
1148,0,0,3,0,4,4,1148,0,1,6,1,0,4,0,1,2,2,5,0,4,3,3,10,0,1,1,6,672,1,5,3,5,1,1959.0,1148,0,1,4,2,864,1,3,3,0,7931,4,70.0,3,0,20,3,0.0,3,0,7,12,0,5,5,2,0,1,3,4,8,0,1,6,1148,0,0,1959,1959,2009
918,765,0,3,0,4,4,226,500,3,5,0,0,4,192,1,2,2,5,0,4,3,6,6,1,1,2,6,440,2,5,2,5,1,1978.0,1683,1,1,2,5,892,1,3,3,0,11184,4,70.0,3,0,60,3,92.0,1,0,7,19,0,5,6,2,0,1,3,4,8,0,1,7,918,0,243,1978,1978,2009
798,546,0,3,3,4,4,0,0,6,6,0,0,4,546,1,2,2,5,0,4,3,5,5,1,1,1,6,0,0,3,1,3,6,1980.0,1344,1,1,4,5,1039,1,3,3,0,1533,4,21.0,3,0,160,4,0.0,3,0,5,10,0,6,4,2,0,1,1,4,8,0,1,6,546,0,0,1970,2008,2009
1696,0,0,3,0,4,4,0,0,6,6,0,0,4,1140,1,5,2,5,0,2,3,6,6,1,1,1,3,349,1,5,2,5,1,1962.0,1696,1,1,4,2,207,1,3,3,0,13673,1,40.0,0,0,20,3,0.0,3,0,3,19,30,5,5,2,0,1,1,4,8,0,1,8,1140,0,0,1962,1962,2007
882,0,0,3,0,2,3,0,0,4,4,0,0,3,0,1,2,2,5,0,4,3,8,8,0,3,1,6,294,1,5,2,5,1,1959.0,882,0,1,4,2,393,1,3,3,0,8339,4,69.0,0,0,20,3,0.0,3,1200,7,12,0,7,5,2,0,1,1,4,8,0,1,5,0,0,0,1959,1959,2007
1086,809,0,3,0,4,4,0,0,6,6,0,0,2,712,1,2,2,5,0,4,2,8,8,1,2,2,6,409,2,5,0,5,1,1994.0,1895,1,1,0,5,795,1,2,3,0,10832,0,69.0,0,0,60,3,0.0,3,500,10,8,46,5,7,2,0,1,1,4,8,0,1,7,712,0,143,1994,1996,2008
894,0,0,2,0,4,4,0,0,6,6,0,0,4,894,0,4,2,5,0,4,3,8,8,0,1,1,6,308,1,5,3,5,5,1962.0,894,0,1,2,2,871,1,3,3,0,6600,4,60.0,3,0,20,3,0.0,3,0,8,12,0,5,5,2,0,1,3,4,8,0,1,5,894,0,0,1962,1962,2009
876,936,0,4,0,4,4,540,0,0,6,0,0,4,324,1,4,2,5,0,4,3,12,13,1,1,2,6,264,1,5,2,5,1,1962.0,1812,0,1,4,5,398,1,3,3,0,7590,4,69.0,3,0,60,3,288.0,1,0,7,12,168,5,5,2,0,1,1,4,8,0,1,8,864,0,0,1962,1962,2007
980,734,0,3,0,4,4,394,0,2,6,0,0,2,586,1,2,2,5,156,4,3,6,6,1,1,2,6,496,2,5,3,5,1,1988.0,1714,1,1,4,5,767,1,3,3,0,10421,4,80.0,3,0,60,3,42.0,1,500,3,14,66,5,7,2,0,1,1,4,8,0,1,7,980,0,228,1988,1988,2010
1114,0,0,3,0,4,4,814,0,2,6,1,0,2,300,1,5,2,5,0,4,3,12,13,0,2,1,6,576,2,5,3,5,5,2004.0,1114,0,1,0,2,1342,1,2,3,0,13695,4,66.0,3,0,20,3,0.0,3,0,7,20,78,5,6,2,0,1,1,4,8,0,1,6,1114,0,0,2003,2004,2008
1689,0,0,3,0,4,0,0,0,6,6,0,0,2,1689,1,2,2,5,0,4,2,12,13,0,2,2,6,954,3,5,2,5,1,2007.0,1689,0,1,0,2,1242,1,2,3,0,9849,4,83.0,3,0,20,3,0.0,4,0,6,21,56,6,7,2,0,1,3,5,6,0,1,7,1689,0,0,2007,2007,2007
968,408,0,3,0,4,4,368,41,5,1,1,0,4,359,1,0,2,5,0,4,3,14,15,1,1,1,6,240,1,5,3,5,1,1941.0,1376,0,1,4,0,1029,1,3,3,0,9492,4,79.0,3,0,50,3,0.0,3,0,4,12,0,5,5,2,0,1,1,4,8,0,1,6,768,0,0,1941,1950,2007
2000,704,0,4,0,4,1,1410,0,2,6,1,0,2,542,1,2,2,5,0,4,2,9,14,3,1,2,6,538,2,5,0,5,1,1972.0,2704,1,1,2,7,643,1,0,3,0,13860,4,75.0,3,0,80,3,0.0,3,0,7,12,111,7,8,2,0,1,1,4,8,0,1,9,1952,0,269,1972,1995,2009
1299,573,0,3,0,4,0,990,0,2,6,1,0,2,309,1,2,2,5,0,4,2,12,13,1,2,2,6,531,2,5,2,5,3,2001.0,1872,1,1,0,5,613,1,0,3,0,11885,4,69.0,3,0,60,3,108.0,1,0,11,5,122,5,8,2,0,1,1,4,8,0,1,7,1299,0,160,2001,2001,2009
858,0,0,2,0,4,1,696,0,1,6,1,0,4,162,1,2,2,5,0,2,3,13,10,0,1,1,6,0,0,3,1,3,6,1980.0,858,0,1,2,2,961,1,3,3,0,7207,4,50.0,0,0,20,3,0.0,3,0,2,3,0,7,5,2,0,1,1,4,8,0,1,4,858,0,117,1958,2008,2010
864,0,0,3,0,4,4,375,239,0,1,0,0,4,250,1,2,2,5,0,4,3,6,10,0,1,1,6,660,2,5,3,5,5,1989.0,864,0,1,4,2,726,1,2,3,0,6960,4,60.0,3,0,20,3,0.0,3,500,11,12,0,6,4,2,0,1,1,4,8,0,1,5,864,0,96,1970,1970,2009
1668,0,0,3,0,4,0,1059,0,2,6,1,0,2,567,1,2,2,5,0,4,2,12,13,1,2,2,6,702,3,5,0,5,1,2002.0,1668,0,1,0,2,684,1,2,3,0,11248,0,90.0,0,0,20,3,215.0,4,0,7,5,45,5,9,2,0,1,3,4,8,0,1,7,1626,0,257,2002,2002,2007
835,0,0,2,0,4,4,108,0,0,6,0,0,4,350,0,2,2,5,77,4,3,13,14,0,0,1,6,366,1,5,3,1,2,1920.0,835,0,1,1,2,99,1,3,3,0,10625,0,85.0,3,0,30,3,0.0,3,400,5,7,0,5,5,2,0,1,1,0,0,0,1,5,458,0,0,1920,1950,2010
1128,0,0,2,0,4,4,812,0,3,6,0,0,4,124,1,2,2,5,0,4,3,13,14,0,1,1,2,286,1,5,3,5,1,1954.0,1128,0,1,4,2,805,1,3,3,0,9000,4,75.0,3,0,20,3,0.0,3,0,6,12,0,5,5,2,0,1,1,3,8,0,1,5,936,0,0,1954,1954,2006
1166,0,0,3,0,4,4,0,0,6,6,0,0,4,1064,1,2,2,0,0,4,3,8,8,0,0,1,1,240,1,5,3,5,5,1936.0,1639,0,1,0,0,407,1,3,3,0,10480,4,51.0,3,473,50,3,0.0,3,0,3,18,0,5,6,2,0,1,1,4,8,0,1,6,1064,0,0,1936,1950,2008
1214,0,0,2,0,4,4,698,96,0,2,1,0,4,420,1,1,2,5,184,4,3,8,8,0,1,1,6,461,2,1,3,1,5,1965.0,1214,0,1,0,2,503,1,3,3,0,9170,0,70.0,3,0,20,3,0.0,3,400,4,7,0,7,5,2,0,1,3,4,8,0,1,6,1214,0,0,1965,1965,2007
829,727,0,4,0,4,4,298,0,5,6,0,0,4,429,1,6,2,5,0,4,3,8,8,0,1,1,6,441,2,5,3,5,1,1968.0,1556,1,1,0,5,1072,1,3,3,0,11700,4,78.0,3,0,60,3,0.0,3,0,5,14,0,6,6,2,0,1,1,4,8,0,1,8,727,0,0,1968,1968,2009
1364,0,0,2,4,4,0,659,0,2,6,1,0,2,705,1,2,2,5,0,4,2,12,13,1,2,2,6,484,2,5,2,5,1,2005.0,1364,0,1,0,2,1057,1,2,3,0,7052,4,43.0,0,0,120,3,240.0,4,0,6,16,36,5,7,2,0,1,1,4,8,0,1,6,1364,0,192,2005,2005,2006
993,1243,0,4,0,4,4,0,0,6,6,0,0,2,964,1,2,2,5,0,4,3,6,6,1,2,2,6,642,2,5,0,5,3,1997.0,2236,1,1,2,5,930,1,2,3,0,13006,0,69.0,0,0,60,3,285.0,1,0,11,8,0,5,7,2,0,1,1,4,8,0,1,8,964,0,0,1997,1997,2006
1004,0,0,2,2,4,1,975,0,2,6,1,0,2,0,1,2,2,5,0,4,3,9,7,0,1,1,6,504,2,5,3,5,1,1977.0,1004,0,1,4,6,780,1,3,3,0,10530,4,78.0,3,0,90,3,90.0,1,0,5,11,0,5,6,2,0,1,1,4,8,0,1,4,975,0,0,1977,1977,2006
1121,0,0,2,0,4,4,0,0,6,6,0,0,2,1121,1,2,2,5,0,4,3,12,13,0,2,2,6,440,2,5,2,5,1,2003.0,1121,0,1,0,2,201,1,3,3,0,8546,0,80.0,3,0,20,4,0.0,3,0,3,7,64,5,4,2,0,1,1,4,8,0,1,5,1121,0,132,2003,2004,2010
1721,0,0,3,0,4,4,570,0,5,6,0,0,4,891,1,2,2,5,180,4,3,9,10,1,1,2,2,440,2,5,2,5,1,1968.0,1721,1,1,2,2,135,1,3,3,0,10335,4,78.0,0,0,20,3,0.0,3,0,7,19,96,6,5,2,0,1,1,4,8,0,1,7,1461,0,0,1968,1993,2006
1316,0,0,3,0,4,0,0,0,6,6,0,0,2,1316,1,2,2,5,0,4,2,12,13,1,2,2,6,440,2,5,0,5,1,2007.0,1316,0,1,0,2,1052,1,2,3,0,11175,0,103.0,0,0,20,3,0.0,3,0,10,5,20,5,7,2,0,1,1,5,6,0,1,6,1316,0,0,2007,2007,2007
1324,0,0,3,0,4,4,643,0,5,6,0,0,4,445,1,2,2,5,0,4,3,13,14,1,1,2,6,440,2,5,2,5,1,1965.0,1324,0,1,0,2,41,1,3,3,0,8658,4,84.0,3,0,20,3,101.0,1,0,12,12,138,5,6,2,0,1,1,0,8,0,1,6,1088,0,0,1965,1965,2006
1360,0,0,1,4,4,0,1036,0,2,6,1,0,2,184,1,2,2,5,0,4,2,6,6,1,1,1,6,565,2,5,2,5,1,1984.0,1360,0,1,2,2,1018,1,2,3,0,5814,1,69.0,0,0,120,3,0.0,3,0,8,22,0,5,8,2,0,1,1,0,0,0,1,4,1220,0,63,1984,1984,2009
1194,0,0,3,0,4,4,0,0,6,6,1,0,4,1194,1,2,2,5,120,4,3,8,8,0,1,1,6,312,1,5,2,5,1,1959.0,1194,0,1,4,2,231,1,3,3,0,8760,4,73.0,3,0,20,3,220.0,1,0,4,12,0,6,6,2,0,1,3,4,8,0,1,6,1194,0,0,1959,1959,2010
1856,0,0,1,0,4,0,1445,0,2,6,1,0,0,411,1,2,2,5,0,4,2,12,13,1,2,1,6,834,3,5,0,5,1,2010.0,1856,1,1,0,2,379,1,0,3,0,11394,0,88.0,3,0,20,3,350.0,4,0,6,22,0,2,9,2,0,1,3,5,6,0,1,8,1856,0,113,2010,2010,2010
900,0,0,3,0,4,4,450,0,1,6,0,0,4,432,1,2,2,5,0,2,3,8,8,0,1,1,6,280,1,5,3,5,5,1970.0,900,0,1,4,2,289,1,3,3,0,9819,4,69.0,0,0,20,3,31.0,1,0,2,19,0,5,5,2,0,1,1,4,8,0,1,5,882,0,0,1967,1967,2010
756,378,0,3,0,4,4,312,0,0,6,1,0,4,444,0,2,2,1,0,4,3,8,8,0,0,1,6,240,1,5,3,5,5,1940.0,1134,1,1,1,0,419,1,3,3,0,8160,4,60.0,3,0,50,3,0.0,3,0,4,7,0,6,5,1,0,1,1,1,8,0,1,7,756,0,0,1940,1950,2007
804,1157,0,3,0,4,4,690,0,0,6,1,0,0,114,1,2,2,5,0,4,3,12,13,1,2,2,6,560,2,5,0,5,3,2001.0,1961,1,1,0,5,392,1,2,3,0,12209,1,71.0,0,0,60,3,0.0,3,0,6,11,192,5,6,2,0,1,1,4,8,0,1,7,804,0,125,2001,2002,2009
816,0,0,2,0,1,4,816,0,2,6,1,0,4,0,1,2,2,5,0,2,3,6,6,0,2,1,6,816,2,5,0,5,5,1985.0,816,0,1,0,2,593,1,3,3,0,6600,4,60.0,3,0,20,3,0.0,3,0,6,11,0,8,5,2,0,1,1,4,8,0,1,4,816,0,0,1982,2003,2008
894,0,0,3,0,4,4,492,0,1,6,0,0,2,402,1,2,2,5,0,4,3,12,13,1,1,1,6,450,2,5,0,5,1,1968.0,894,0,1,2,2,1163,1,3,3,0,8724,4,109.0,3,0,20,3,0.0,3,0,5,19,0,5,5,2,0,1,1,4,8,0,1,5,894,0,0,1968,1968,2007
546,546,0,3,4,4,4,334,0,1,6,0,0,4,212,1,2,2,5,0,4,3,5,5,0,1,1,6,286,1,5,2,5,1,1973.0,1092,1,1,4,5,1087,1,3,3,0,1974,4,69.0,3,0,160,4,0.0,3,0,5,10,96,5,4,2,0,1,1,4,8,0,1,6,546,0,120,1973,1973,2010
1094,0,0,3,0,4,2,500,0,5,6,0,0,4,594,1,2,2,5,0,4,3,13,14,2,1,1,6,495,2,5,2,5,1,1953.0,1094,0,1,0,2,648,1,3,3,0,10452,4,85.0,0,0,20,3,216.0,4,0,6,7,0,5,6,2,0,1,3,4,8,287,1,5,1094,0,0,1953,1953,2008
1811,0,0,2,0,4,4,296,547,0,2,0,0,4,230,1,2,2,5,280,4,3,10,11,1,2,1,6,470,2,5,0,5,1,1956.0,1811,0,1,0,2,1153,1,0,3,0,14115,4,90.0,0,0,20,3,0.0,3,0,7,6,0,7,6,2,0,1,1,0,8,0,1,6,1073,0,0,1956,2004,2006
694,600,0,3,1,2,3,0,0,4,4,0,0,3,0,0,2,2,0,210,4,3,8,8,0,0,2,6,0,0,3,1,3,6,1980.0,1294,0,1,4,5,521,2,3,3,0,10800,4,60.0,3,0,190,3,0.0,3,0,8,17,114,7,4,0,0,1,1,4,8,0,1,7,0,0,220,1900,2000,2008
1057,977,0,3,0,4,4,739,0,2,6,1,0,2,318,1,2,2,5,0,4,3,12,13,0,2,2,6,645,2,5,2,5,1,1998.0,2034,1,1,0,5,65,1,2,3,0,9375,4,69.0,3,0,60,3,573.0,1,0,2,5,36,5,7,2,0,1,1,4,8,0,1,8,1057,0,576,1997,1998,2009
1253,0,0,2,0,4,4,733,0,1,6,1,0,4,520,1,2,2,5,176,4,3,8,8,1,1,1,6,352,1,5,2,5,1,1960.0,1253,1,1,4,2,15,1,3,3,0,10920,0,69.0,0,0,20,3,212.0,1,0,5,12,213,5,6,2,0,1,3,4,8,0,1,5,1253,0,0,1960,1960,2008
1298,1216,0,4,0,4,4,1216,0,3,6,0,0,2,0,1,2,2,5,0,4,3,8,8,0,5,2,6,693,2,5,0,5,1,1990.0,2514,1,1,0,5,1181,1,3,3,0,11170,0,69.0,1,0,60,3,0.0,3,0,4,23,0,5,7,2,0,1,1,4,8,0,1,8,1216,0,0,1990,1991,2006
1154,0,0,3,0,4,2,740,230,1,5,0,0,4,184,1,2,2,5,0,4,3,9,10,1,1,1,6,480,2,5,2,5,1,1966.0,1154,1,1,0,2,1065,1,3,3,0,11000,1,69.0,0,0,20,3,200.0,1,0,11,12,58,6,5,2,0,1,1,4,8,0,1,6,1154,0,0,1966,1966,2009
728,728,0,3,0,4,4,0,0,6,6,0,0,2,728,1,2,2,5,0,4,2,12,13,0,2,2,6,429,2,5,2,5,1,2006.0,1456,1,1,2,5,493,1,3,3,0,15578,0,105.0,0,0,60,3,0.0,3,0,5,8,0,5,6,2,0,1,1,5,6,0,1,8,728,0,0,2006,2006,2006
1007,793,0,3,0,4,4,0,0,6,6,0,0,2,982,1,6,2,5,0,4,3,12,13,1,2,2,6,463,2,5,0,5,1,2000.0,1800,1,1,0,5,380,1,3,3,0,8123,4,60.0,0,0,60,3,16.0,1,0,6,8,63,5,6,2,0,1,1,4,8,0,1,7,982,0,100,2000,2000,2009
808,704,140,3,0,4,4,0,0,6,6,0,0,1,660,1,2,2,5,0,4,3,6,6,0,1,2,3,180,1,1,3,1,5,1916.0,1656,1,1,0,0,188,1,3,3,0,10410,4,60.0,3,144,50,3,0.0,3,0,8,17,0,7,5,0,0,1,1,4,8,0,1,8,660,0,0,1916,1987,2009
1268,1097,0,3,0,4,2,1163,0,2,6,1,0,2,89,1,2,2,5,0,4,2,12,13,1,2,2,6,856,3,5,2,5,1,1999.0,2365,1,1,0,5,764,1,2,3,0,9430,4,82.0,3,0,60,3,673.0,1,0,7,15,128,5,8,2,0,1,1,4,8,180,1,8,1252,0,0,1999,1999,2009
1436,0,0,3,0,4,2,946,0,2,6,1,0,2,490,1,2,2,5,0,4,2,12,13,0,2,2,6,484,2,5,3,5,1,2004.0,1436,0,1,0,2,217,1,2,3,0,8450,4,65.0,3,0,20,3,266.0,1,0,4,5,98,5,7,2,0,1,1,4,8,0,1,8,1436,0,139,2004,2004,2008
1062,0,0,3,0,4,0,539,0,0,6,1,0,2,490,1,2,2,5,0,4,3,6,6,2,2,1,6,539,2,5,2,5,1,1976.0,1062,0,1,4,7,792,1,3,3,0,11333,0,69.0,0,0,80,3,0.0,3,0,5,11,0,5,6,2,0,1,1,4,8,0,1,5,1029,0,120,1976,1976,2007
1096,370,0,3,0,4,4,626,0,0,6,0,1,1,170,1,2,2,5,0,4,3,13,14,1,1,2,2,566,2,5,3,5,1,1950.0,1466,0,1,2,0,1077,1,2,3,0,10800,4,60.0,3,0,50,3,0.0,3,500,4,17,21,8,5,2,0,1,1,4,8,0,1,7,796,0,436,1936,1989,2006
1155,0,0,3,0,4,0,899,0,0,6,1,0,4,210,1,2,2,5,0,4,3,6,6,0,1,1,3,576,2,5,3,5,5,1987.0,1155,0,1,4,6,879,1,2,3,0,11782,4,88.0,0,0,85,3,0.0,3,400,6,19,0,7,5,2,0,1,1,4,8,0,1,6,1109,0,192,1961,1995,2010
1536,0,0,3,0,4,0,810,0,2,6,1,0,2,726,1,2,2,5,0,4,2,12,13,0,2,2,6,532,2,5,2,5,1,2002.0,1536,0,1,0,2,338,1,2,3,0,9135,4,70.0,3,0,20,3,113.0,1,0,12,5,74,5,7,2,0,1,1,4,8,0,1,7,1536,0,192,2002,2003,2008
971,0,0,3,0,4,1,523,0,0,6,0,0,2,448,1,2,2,5,0,4,3,6,10,1,1,1,6,300,1,5,3,5,1,1969.0,971,1,1,4,2,720,1,3,3,0,9920,4,69.0,0,0,20,3,0.0,3,0,5,5,0,6,5,2,0,1,1,4,8,0,1,5,971,0,0,1969,1969,2006
1003,0,0,3,0,4,0,819,0,2,6,1,0,4,184,1,2,2,5,0,4,3,6,6,0,1,1,6,588,2,5,3,5,5,1984.0,1003,0,1,4,7,296,1,3,3,0,7937,1,37.0,0,0,80,3,0.0,3,0,3,11,0,6,6,2,0,1,1,4,8,0,1,6,1003,0,120,1984,1984,2006
